Date,Year,Month,Sector,Pollutant,Monthly_Ratio,EPD_Monthly_Tonnes
1/9/2020,2020,9,Road-transport,NOx,0.097165215,1049.384319
1/9/2020,2020,9,Road-transport,PM10,0.099974489,27.99285691
1/9/2020,2020,9,Road-transport,PM25,0.099974489,24.99362224
1/9/2020,2020,9,Road-transport,SO2,0.101503897,4.060155871
1/10/2020,2020,10,Non-road-transport,CO,0.083333333,1923.333333
1/10/2020,2020,10,Non-road-transport,NOx,0.083333333,1934.166667
1/10/2020,2020,10,Non-road-transport,PM10,0.083333333,73.33333333
1/10/2020,2020,10,Non-road-transport,PM25,0.083333333,68.33333333
1/10/2020,2020,10,Non-road-transport,SO2,0.083333333,179.1666667
1/10/2020,2020,10,Other,CO,0.094803972,493.9286932
1/10/2020,2020,10,Other,NOx,0.092144909,715.044497
1/10/2020,2020,10,Other,PM10,0.095549085,132.8132288
1/10/2020,2020,10,Other,PM25,0.095505187,92.64003168
1/10/2020,2020,10,Other,SO2,0.094765793,13.26721103
1/10/2020,2020,10,Power,CO,0.073986475,192.3648362
1/10/2020,2020,10,Power,NOx,0.073986493,1023.973057
1/10/2020,2020,10,Power,PM10,0.07398649,28.85473116
1/10/2020,2020,10,Power,PM25,0.073986453,18.49661325
1/10/2020,2020,10,Power,SO2,0.073986532,188.6656578
1/10/2020,2020,10,Road-transport,CO,0.103964315,2807.036507
1/10/2020,2020,10,Road-transport,NOx,0.103265622,1115.268718
1/10/2020,2020,10,Road-transport,PM10,0.102781691,28.77887344
1/10/2020,2020,10,Road-transport,PM25,0.102781691,25.69542271
1/10/2020,2020,10,Road-transport,SO2,0.104128825,4.16515298
1/11/2020,2020,11,Non-road-transport,CO,0.083333333,1923.333333
1/11/2020,2020,11,Non-road-transport,NOx,0.083333333,1934.166667
1/11/2020,2020,11,Non-road-transport,PM10,0.083333333,73.33333333
1/11/2020,2020,11,Non-road-transport,PM25,0.083333333,68.33333333
1/11/2020,2020,11,Non-road-transport,SO2,0.083333333,179.1666667
1/11/2020,2020,11,Other,CO,0.097379789,507.3486998
1/11/2020,2020,11,Other,NOx,0.096728379,750.6122197
1/11/2020,2020,11,Other,PM10,0.099139791,137.8043098
1/11/2020,2020,11,Other,PM25,0.09928117,96.3027347
1/11/2020,2020,11,Other,SO2,0.098547741,13.79668379
1/11/2020,2020,11,Power,CO,0.085472947,222.2296624
1/11/2020,2020,11,Power,NOx,0.085472956,1182.945713
1/11/2020,2020,11,Power,PM10,0.085472986,33.33446451
1/11/2020,2020,11,Power,PM25,0.085472994,21.36824848
1/11/2020,2020,11,Power,SO2,0.085472971,217.9560756
1/11/2020,2020,11,Road-transport,CO,0.104203331,2813.489934
1/11/2020,2020,11,Road-transport,NOx,0.104652794,1130.250181
1/11/2020,2020,11,Road-transport,PM10,0.102276804,28.63750502
1/11/2020,2020,11,Road-transport,PM25,0.102276804,25.56920091
1/11/2020,2020,11,Road-transport,SO2,0.104811949,4.192477954
1/12/2020,2020,12,Non-road-transport,CO,0.083333333,1923.333333
1/12/2020,2020,12,Non-road-transport,NOx,0.083333333,1934.166667
1/12/2020,2020,12,Non-road-transport,PM10,0.083333333,73.33333333
1/12/2020,2020,12,Non-road-transport,PM25,0.083333333,68.33333333
1/12/2020,2020,12,Non-road-transport,SO2,0.083333333,179.1666667
1/12/2020,2020,12,Other,CO,0.114405877,596.0546186
1/12/2020,2020,12,Other,NOx,0.109758451,851.725583
1/12/2020,2020,12,Other,PM10,0.118622738,164.8856055
1/12/2020,2020,12,Other,PM25,0.118787281,115.2236625
1/12/2020,2020,12,Other,SO2,0.114041429,15.9658001
1/12/2020,2020,12,Power,CO,0.096790557,251.6554485
1/12/2020,2020,12,Power,NOx,0.096790526,1339.580877
1/12/2020,2020,12,Power,PM10,0.096790538,37.74830966
1/12/2020,2020,12,Power,PM25,0.096790553,24.1976382
1/12/2020,2020,12,Power,SO2,0.096790537,246.8158693
1/12/2020,2020,12,Road-transport,CO,0.105414552,2846.192904
1/12/2020,2020,12,Road-transport,NOx,0.111381065,1202.915497
1/12/2020,2020,12,Road-transport,PM10,0.101593067,28.44605881
1/12/2020,2020,12,Road-transport,PM25,0.101593067,25.3982668
1/12/2020,2020,12,Road-transport,SO2,0.107992165,4.319686586
1/1/2021,2021,1,Non-road-transport,CO,0.083333333,1839.166667
1/1/2021,2021,1,Non-road-transport,NOx,0.083333333,1757.5
1/1/2021,2021,1,Non-road-transport,PM10,0.083333333,61.66666667
1/1/2021,2021,1,Non-road-transport,PM25,0.083333333,57.5
1/1/2021,2021,1,Non-road-transport,SO2,0.083333333,152.5
1/1/2021,2021,1,Other,CO,0.069555323,327.6055728
1/1/2021,2021,1,Other,NOx,0.073713423,515.9939631
1/1/2021,2021,1,Other,PM10,0.065532156,89.77905433
1/1/2021,2021,1,Other,PM25,0.065527436,62.25106457
1/1/2021,2021,1,Other,SO2,0.070049061,9.806868573
1/1/2021,2021,1,Power,CO,0.07404192,204.3556986
1/1/2021,2021,1,Power,NOx,0.074041935,1092.858959
1/1/2021,2021,1,Power,PM10,0.074041907,30.35718185
1/1/2021,2021,1,Power,PM25,0.074041949,19.25090662
1/1/2021,2021,1,Power,SO2,0.074041931,202.8748922
1/1/2021,2021,1,Road-transport,CO,0.096740733,2708.740532
1/1/2021,2021,1,Road-transport,NOx,0.092273965,950.4218436
1/1/2021,2021,1,Road-transport,PM10,0.095655995,27.7402386
1/1/2021,2021,1,Road-transport,PM25,0.095655995,25.82711869
1/1/2021,2021,1,Road-transport,SO2,0.095645248,2.869357435
1/2/2021,2021,2,Non-road-transport,CO,0.083333333,1839.166667
1/2/2021,2021,2,Non-road-transport,NOx,0.083333333,1757.5
1/2/2021,2021,2,Non-road-transport,PM10,0.083333333,61.66666667
1/2/2021,2021,2,Non-road-transport,PM25,0.083333333,57.5
1/2/2021,2021,2,Non-road-transport,SO2,0.083333333,152.5
1/2/2021,2021,2,Other,CO,0.058136233,273.8216553
1/2/2021,2021,2,Other,NOx,0.059582583,417.0780792
1/2/2021,2021,2,Other,PM10,0.056002018,76.72276527
1/2/2021,2021,2,Other,PM25,0.055986737,53.18739974
1/2/2021,2021,2,Other,SO2,0.058312359,8.163730278
1/2/2021,2021,2,Power,CO,0.049774011,137.3762703
1/2/2021,2021,2,Power,NOx,0.049774015,734.6644644
1/2/2021,2021,2,Power,PM10,0.04977402,20.40734821
1/2/2021,2021,2,Power,PM25,0.04977401,12.94124263
1/2/2021,2021,2,Power,SO2,0.049774004,136.3807712
1/2/2021,2021,2,Road-transport,CO,0.073212212,2049.941927
1/2/2021,2021,2,Road-transport,NOx,0.047319096,487.3866932
1/2/2021,2021,2,Road-transport,PM10,0.068245364,19.79115552
1/2/2021,2021,2,Road-transport,PM25,0.068245364,18.42624824
1/2/2021,2021,2,Road-transport,SO2,0.06778826,2.03364781
1/3/2021,2021,3,Non-road-transport,CO,0.083333333,1839.166667
1/3/2021,2021,3,Non-road-transport,NOx,0.083333333,1757.5
1/3/2021,2021,3,Non-road-transport,PM10,0.083333333,61.66666667
1/3/2021,2021,3,Non-road-transport,PM25,0.083333333,57.5
1/3/2021,2021,3,Non-road-transport,SO2,0.083333333,152.5
1/3/2021,2021,3,Other,CO,0.085494867,402.6808212
1/3/2021,2021,3,Other,NOx,0.083333474,583.3343171
1/3/2021,2021,3,Other,PM10,0.083605049,114.5389166
1/3/2021,2021,3,Other,PM25,0.083540887,79.36384284
1/3/2021,2021,3,Other,SO2,0.083131175,11.63836455
1/3/2021,2021,3,Power,CO,0.08292142,228.8631201
1/3/2021,2021,3,Power,NOx,0.082921402,1223.919901
1/3/2021,2021,3,Power,PM10,0.082921396,33.99777221
1/3/2021,2021,3,Power,PM25,0.082921429,21.55957148
1/3/2021,2021,3,Power,SO2,0.082921396,227.204624
1/3/2021,2021,3,Road-transport,CO,0.091142165,2551.980624
1/3/2021,2021,3,Road-transport,NOx,0.090727585,934.4941298
1/3/2021,2021,3,Road-transport,PM10,0.09117408,26.44048312
1/3/2021,2021,3,Road-transport,PM25,0.09117408,24.61700152
1/3/2021,2021,3,Road-transport,SO2,0.091133457,2.734003712
1/4/2021,2021,4,Non-road-transport,CO,0.083333333,1839.166667
1/4/2021,2021,4,Non-road-transport,NOx,0.083333333,1757.5
1/4/2021,2021,4,Non-road-transport,PM10,0.083333333,61.66666667
1/4/2021,2021,4,Non-road-transport,PM25,0.083333333,57.5
1/4/2021,2021,4,Non-road-transport,SO2,0.083333333,152.5
1/4/2021,2021,4,Other,CO,0.084328042,397.1850774
1/4/2021,2021,4,Other,NOx,0.080754472,565.2813062
1/4/2021,2021,4,Other,PM10,0.082320057,112.7784783
1/4/2021,2021,4,Other,PM25,0.082294925,78.18017877
1/4/2021,2021,4,Other,SO2,0.081199138,11.36787932
1/4/2021,2021,4,Power,CO,0.082943171,228.9231529
1/4/2021,2021,4,Power,NOx,0.082943188,1224.241459
1/4/2021,2021,4,Power,PM10,0.082943175,34.00670155
1/4/2021,2021,4,Power,PM25,0.082943203,21.56523272
1/4/2021,2021,4,Power,SO2,0.082943199,227.2643664
1/4/2021,2021,4,Road-transport,CO,0.09703051,2716.854294
1/4/2021,2021,4,Road-transport,NOx,0.093062431,958.54304
1/4/2021,2021,4,Road-transport,PM10,0.096440863,27.96785025
1/4/2021,2021,4,Road-transport,PM25,0.096440863,26.039033
1/4/2021,2021,4,Road-transport,SO2,0.096319564,2.889586928
1/5/2021,2021,5,Non-road-transport,CO,0.083333333,1839.166667
1/5/2021,2021,5,Non-road-transport,NOx,0.083333333,1757.5
1/5/2021,2021,5,Non-road-transport,PM10,0.083333333,61.66666667
1/5/2021,2021,5,Non-road-transport,PM25,0.083333333,57.5
1/5/2021,2021,5,Non-road-transport,SO2,0.083333333,152.5
1/5/2021,2021,5,Other,CO,0.083735834,394.3957766
1/5/2021,2021,5,Other,NOx,0.080848131,565.9369174
1/5/2021,2021,5,Other,PM10,0.081756824,112.0068486
1/5/2021,2021,5,Other,PM25,0.081687879,77.60348541
1/5/2021,2021,5,Other,SO2,0.081668993,11.43365899
1/5/2021,2021,5,Power,CO,0.103695299,286.1990252
1/5/2021,2021,5,Power,NOx,0.103695279,1530.542317
1/5/2021,2021,5,Power,PM10,0.103695327,42.51508412
1/5/2021,2021,5,Power,PM25,0.103695292,26.96077599
1/5/2021,2021,5,Power,SO2,0.103695339,284.1252301
1/5/2021,2021,5,Road-transport,CO,0.098942296,2770.384276
1/5/2021,2021,5,Road-transport,NOx,0.093858733,966.744952
1/5/2021,2021,5,Road-transport,PM10,0.098158137,28.46585978
1/5/2021,2021,5,Road-transport,PM25,0.098158137,26.50269703
1/5/2021,2021,5,Road-transport,SO2,0.098011328,2.940339846
1/6/2021,2021,6,Non-road-transport,CO,0.083333333,1839.166667
1/6/2021,2021,6,Non-road-transport,NOx,0.083333333,1757.5
1/6/2021,2021,6,Non-road-transport,PM10,0.083333333,61.66666667
1/6/2021,2021,6,Non-road-transport,PM25,0.083333333,57.5
1/6/2021,2021,6,Non-road-transport,SO2,0.083333333,152.5
1/6/2021,2021,6,Other,CO,0.094783505,446.4303098
1/6/2021,2021,6,Other,NOx,0.090048538,630.3397671
1/6/2021,2021,6,Other,PM10,0.095162188,130.3721978
1/6/2021,2021,6,Other,PM25,0.095096855,90.34201206
1/6/2021,2021,6,Other,SO2,0.092943868,13.01214149
1/6/2021,2021,6,Power,CO,0.089171004,246.1119704
1/6/2021,2021,6,Power,NOx,0.089170993,1316.163858
1/6/2021,2021,6,Power,PM10,0.089170991,36.56010637
1/6/2021,2021,6,Power,PM25,0.089170992,23.18445794
1/6/2021,2021,6,Power,SO2,0.08917099,244.3285116
1/6/2021,2021,6,Road-transport,CO,0.065282308,1827.904631
1/6/2021,2021,6,Road-transport,NOx,0.080911489,833.3883374
1/6/2021,2021,6,Road-transport,PM10,0.068126938,19.75681212
1/6/2021,2021,6,Road-transport,PM25,0.068126938,18.39427335
1/6/2021,2021,6,Road-transport,SO2,0.068448699,2.053460982
1/7/2021,2021,7,Non-road-transport,CO,0.083333333,1839.166667
1/7/2021,2021,7,Non-road-transport,NOx,0.083333333,1757.5
1/7/2021,2021,7,Non-road-transport,PM10,0.083333333,61.66666667
1/7/2021,2021,7,Non-road-transport,PM25,0.083333333,57.5
1/7/2021,2021,7,Non-road-transport,SO2,0.083333333,152.5
1/7/2021,2021,7,Other,CO,0.082557562,388.8461169
1/7/2021,2021,7,Other,NOx,0.080707281,564.9509684
1/7/2021,2021,7,Other,PM10,0.082144772,112.5383377
1/7/2021,2021,7,Other,PM25,0.082076601,77.97277128
1/7/2021,2021,7,Other,SO2,0.081574872,11.42048204
1/7/2021,2021,7,Power,CO,0.096618265,266.6664113
1/7/2021,2021,7,Power,NOx,0.096618274,1426.08572
1/7/2021,2021,7,Power,PM10,0.096618289,39.61349836
1/7/2021,2021,7,Power,PM25,0.096618249,25.12074478
1/7/2021,2021,7,Power,SO2,0.096618239,264.7339741
1/7/2021,2021,7,Road-transport,CO,0.07626007,2135.281953
1/7/2021,2021,7,Road-transport,NOx,0.083051528,855.430742
1/7/2021,2021,7,Road-transport,PM10,0.07748357,22.47023544
1/7/2021,2021,7,Road-transport,PM25,0.07748357,20.92056403
1/7/2021,2021,7,Road-transport,SO2,0.077627141,2.328814227
1/8/2021,2021,8,Non-road-transport,CO,0.083333333,1839.166667
1/8/2021,2021,8,Non-road-transport,NOx,0.083333333,1757.5
1/8/2021,2021,8,Non-road-transport,PM10,0.083333333,61.66666667
1/8/2021,2021,8,Non-road-transport,PM25,0.083333333,57.5
1/8/2021,2021,8,Non-road-transport,SO2,0.083333333,152.5
1/8/2021,2021,8,Other,CO,0.082924299,390.5734487
1/8/2021,2021,8,Other,NOx,0.081438411,570.0688803
1/8/2021,2021,8,Other,PM10,0.082567947,113.1180873
1/8/2021,2021,8,Other,PM25,0.082511119,78.38556281
1/8/2021,2021,8,Other,SO2,0.082556044,11.55784614
1/8/2021,2021,8,Power,CO,0.093221285,257.2907466
1/8/2021,2021,8,Power,NOx,0.093221278,1375.946066
1/8/2021,2021,8,Power,PM10,0.09322127,38.22072086
1/8/2021,2021,8,Power,PM25,0.093221262,24.23752823
1/8/2021,2021,8,Power,SO2,0.093221249,255.4262212
1/8/2021,2021,8,Road-transport,CO,0.074717054,2092.07751
1/8/2021,2021,8,Road-transport,NOx,0.081727323,841.7914264
1/8/2021,2021,8,Road-transport,PM10,0.075968161,22.03076671
1/8/2021,2021,8,Road-transport,PM25,0.075968161,20.51140349
1/8/2021,2021,8,Road-transport,SO2,0.076119897,2.283596903
1/9/2021,2021,9,Non-road-transport,CO,0.083333333,1839.166667
1/9/2021,2021,9,Non-road-transport,NOx,0.083333333,1757.5
1/9/2021,2021,9,Non-road-transport,PM10,0.083333333,61.66666667
1/9/2021,2021,9,Non-road-transport,PM25,0.083333333,57.5
1/9/2021,2021,9,Non-road-transport,SO2,0.083333333,152.5
1/9/2021,2021,9,Other,CO,0.091994273,433.2930257
1/9/2021,2021,9,Other,NOx,0.090928559,636.4999151
1/9/2021,2021,9,Other,PM10,0.095514328,130.8546294
1/9/2021,2021,9,Other,PM25,0.095518494,90.74256954
1/9/2021,2021,9,Other,SO2,0.092437967,12.94131539
1/9/2021,2021,9,Power,CO,0.086340197,238.2989428
1/9/2021,2021,9,Power,NOx,0.086340172,1274.380938
1/9/2021,2021,9,Power,PM10,0.086340189,35.39947739
1/9/2021,2021,9,Power,PM25,0.086340178,22.44844623
1/9/2021,2021,9,Power,SO2,0.086340191,236.572122
1/9/2021,2021,9,Road-transport,CO,0.081668163,2286.708563
1/9/2021,2021,9,Road-transport,NOx,0.084266962,867.9497089
1/9/2021,2021,9,Road-transport,PM10,0.082186723,23.83414962
1/9/2021,2021,9,Road-transport,PM25,0.082186723,22.19041516
1/9/2021,2021,9,Road-transport,SO2,0.082226601,2.466798039
1/10/2021,2021,10,Non-road-transport,CO,0.083333333,1839.166667
1/10/2021,2021,10,Non-road-transport,NOx,0.083333333,1757.5
1/10/2021,2021,10,Non-road-transport,PM10,0.083333333,61.66666667
1/10/2021,2021,10,Non-road-transport,PM25,0.083333333,57.5
1/10/2021,2021,10,Non-road-transport,SO2,0.083333333,152.5
1/10/2021,2021,10,Other,CO,0.088199181,415.4181443
1/10/2021,2021,10,Other,NOx,0.09084145,635.8901505
1/10/2021,2021,10,Other,PM10,0.091463738,125.3053206
1/10/2021,2021,10,Other,PM25,0.091523818,86.94762747
1/10/2021,2021,10,Other,SO2,0.09075547,12.70576574
1/10/2021,2021,10,Power,CO,0.07368856,203.3804261
1/10/2021,2021,10,Power,NOx,0.073688596,1087.643674
1/10/2021,2021,10,Power,PM10,0.073688588,30.21232112
1/10/2021,2021,10,Power,PM25,0.073688597,19.15903531
1/10/2021,2021,10,Power,SO2,0.073688577,201.9067007
1/10/2021,2021,10,Road-transport,CO,0.081668163,2286.708563
1/10/2021,2021,10,Road-transport,NOx,0.084266962,867.9497089
1/10/2021,2021,10,Road-transport,PM10,0.082186723,23.83414962
1/10/2021,2021,10,Road-transport,PM25,0.082186723,22.19041516
1/10/2021,2021,10,Road-transport,SO2,0.082226601,2.466798039
1/11/2021,2021,11,Non-road-transport,CO,0.083333333,1839.166667
1/11/2021,2021,11,Non-road-transport,NOx,0.083333333,1757.5
1/11/2021,2021,11,Non-road-transport,PM10,0.083333333,61.66666667
1/11/2021,2021,11,Non-road-transport,PM25,0.083333333,57.5
1/11/2021,2021,11,Non-road-transport,SO2,0.083333333,152.5
1/11/2021,2021,11,Other,CO,0.087714174,413.1337607
1/11/2021,2021,11,Other,NOx,0.091161017,638.1271203
1/11/2021,2021,11,Other,PM10,0.091034889,124.7177985
1/11/2021,2021,11,Other,PM25,0.091138322,86.58140597
1/11/2021,2021,11,Other,SO2,0.090693381,12.69707339
1/11/2021,2021,11,Power,CO,0.077629947,214.2586548
1/11/2021,2021,11,Power,NOx,0.077629959,1145.818192
1/11/2021,2021,11,Power,PM10,0.077629934,31.82827287
1/11/2021,2021,11,Power,PM25,0.077629934,20.18378273
1/11/2021,2021,11,Power,SO2,0.077629955,212.7060773
1/11/2021,2021,11,Road-transport,CO,0.081668163,2286.708563
1/11/2021,2021,11,Road-transport,NOx,0.084266962,867.9497089
1/11/2021,2021,11,Road-transport,PM10,0.082186723,23.83414962
1/11/2021,2021,11,Road-transport,PM25,0.082186723,22.19041516
1/11/2021,2021,11,Road-transport,SO2,0.082226601,2.466798039
1/12/2021,2021,12,Non-road-transport,CO,0.083333333,1839.166667
1/12/2021,2021,12,Non-road-transport,NOx,0.083333333,1757.5
1/12/2021,2021,12,Non-road-transport,PM10,0.083333333,61.66666667
1/12/2021,2021,12,Non-road-transport,PM25,0.083333333,57.5
1/12/2021,2021,12,Non-road-transport,SO2,0.083333333,152.5
1/12/2021,2021,12,Other,CO,0.090576707,426.6162905
1/12/2021,2021,12,Other,NOx,0.096642659,676.4986154
1/12/2021,2021,12,Other,PM10,0.092896033,127.2675656
1/12/2021,2021,12,Other,PM25,0.093096926,88.44207956
1/12/2021,2021,12,Other,SO2,0.094677672,13.2548741
1/12/2021,2021,12,Power,CO,0.089954921,248.2755808
1/12/2021,2021,12,Power,NOx,0.089954909,1327.734453
1/12/2021,2021,12,Power,PM10,0.089954915,36.88151508
1/12/2021,2021,12,Power,PM25,0.089954905,23.38827532
1/12/2021,2021,12,Power,SO2,0.08995493,246.4765093
1/12/2021,2021,12,Road-transport,CO,0.081668163,2286.708563
1/12/2021,2021,12,Road-transport,NOx,0.084266962,867.9497089
1/12/2021,2021,12,Road-transport,PM10,0.082186723,23.83414962
1/12/2021,2021,12,Road-transport,PM25,0.082186723,22.19041516
1/12/2021,2021,12,Road-transport,SO2,0.082226601,2.466798039
1/1/2022,2022,1,Non-road-transport,CO,0.083333333,1857.5
1/1/2022,2022,1,Non-road-transport,NOx,0.083333333,1546.666667
1/1/2022,2022,1,Non-road-transport,PM10,0.083333333,54.16666667
1/1/2022,2022,1,Non-road-transport,PM25,0.083333333,50.83333333
1/1/2022,2022,1,Non-road-transport,SO2,0.083333333,130.8333333
1/1/2022,2022,1,Other,CO,0.07286859,339.5676297
1/1/2022,2022,1,Other,NOx,0.086638193,758.0841886
1/1/2022,2022,1,Other,PM10,0.07573446,116.6310677
1/1/2022,2022,1,Other,PM25,0.076028186,85.91184981
1/1/2022,2022,1,Other,SO2,0.082586503,12.38797552
1/1/2022,2022,1,Power,CO,0.074437847,196.5159161
1/1/2022,2022,1,Power,NOx,0.074437837,1003.422047
1/1/2022,2022,1,Power,PM10,0.074437854,27.54200606
1/1/2022,2022,1,Power,PM25,0.074437861,17.86508669
1/1/2022,2022,1,Power,SO2,0.074437843,198.004662
1/1/2022,2022,1,Road-transport,CO,0.092012129,2364.711703
1/1/2022,2022,1,Road-transport,NOx,0.083229049,774.0301548
1/1/2022,2022,1,Road-transport,PM10,0.090822113,25.43019168
1/1/2022,2022,1,Road-transport,PM25,0.090822113,22.70552828
1/1/2022,2022,1,Road-transport,SO2,0.090793088,2.723792652
1/2/2022,2022,2,Non-road-transport,CO,0.083333333,1857.5
1/2/2022,2022,2,Non-road-transport,NOx,0.083333333,1546.666667
1/2/2022,2022,2,Non-road-transport,PM10,0.083333333,54.16666667
1/2/2022,2022,2,Non-road-transport,PM25,0.083333333,50.83333333
1/2/2022,2022,2,Non-road-transport,SO2,0.083333333,130.8333333
1/2/2022,2022,2,Other,CO,0.058783911,273.9330233
1/2/2022,2022,2,Other,NOx,0.070137975,613.7072831
1/2/2022,2022,2,Other,PM10,0.061078398,94.06073291
1/2/2022,2022,2,Other,PM25,0.061321813,69.29364848
1/2/2022,2022,2,Other,SO2,0.066827298,10.02409465
1/2/2022,2022,2,Power,CO,0.059926501,158.2059629
1/2/2022,2022,2,Power,NOx,0.059926507,807.8093168
1/2/2022,2022,2,Power,PM10,0.059926539,22.1728195
1/2/2022,2022,2,Power,PM25,0.059926505,14.38236122
