DATE,NOx,PM10,SO2,Year,Month,Day,DayOfWeek,Pressure_t,Temp_t,RH_t,Rainfall_t,WindDir_t,WindSp_t,Favorable,ln_PRD_NOx,ln_PRD_PM10,ln_PRD_SO2,ln_NOx,ln_PM10,ln_SO2,ln_PRD_NOx_lag1,ln_PRD_PM10_lag1,ln_PRD_SO2_lag1,Post2013,month_year
2001-04-12,103.5,68.0,10.0,2001,4,12,3,1016.6,17.8,65,0.0,360.0,24.4,1,7.394851760371234,7.3871231556515236,7.38852206871152,4.639571612705423,4.219507705176107,2.302585092994046,7.394851760371234,7.3871231556515236,7.38852206871152,0,2001_4
2001-04-13,92.5,78.5,10.0,2001,4,13,4,1016.2,19.4,76,0.05,60.0,29.0,1,7.394851760371234,7.3871231556515236,7.38852206871152,4.52720864451838,4.363098624788363,2.302585092994046,7.394851760371234,7.3871231556515236,7.38852206871152,0,2001_4
2001-04-14,158.5,101.0,12.0,2001,4,14,5,1018.3,21.1,72,0.05,40.0,16.8,0,7.394851760371234,7.3871231556515236,7.38852206871152,5.065754593317335,4.61512051684126,2.4849066497880004,7.394851760371234,7.3871231556515236,7.38852206871152,0,2001_4
2001-04-15,114.0,109.5,12.0,2001,4,15,6,1016.8,22.2,74,0.0,70.0,21.7,0,7.394851760371234,7.3871231556515236,7.38852206871152,4.736198448394496,4.695924549256556,2.4849066497880004,7.394851760371234,7.3871231556515236,7.38852206871152,0,2001_4
2001-04-16,108.0,90.5,14.0,2001,4,16,0,1013.2,22.6,82,0.0,70.0,15.2,0,7.394851760371234,7.3871231556515236,7.38852206871152,4.68213122712422,4.505349850705881,2.6390573296152584,7.394851760371234,7.3871231556515236,7.38852206871152,0,2001_4
2001-04-17,182.5,72.5,25.5,2001,4,17,1,1010.2,23.9,85,0.0,40.0,4.9,0,7.394851760371234,7.3871231556515236,7.38852206871152,5.206750173022546,4.283586561860629,3.2386784521643803,7.394851760371234,7.3871231556515236,7.38852206871152,0,2001_4
2001-04-18,117.0,45.0,11.0,2001,4,18,2,1008.8,23.7,91,5.4,100.0,13.9,0,7.394851760371234,7.3871231556515236,7.38852206871152,4.762173934797756,3.8066624897703196,2.3978952727983707,7.394851760371234,7.3871231556515236,7.38852206871152,0,2001_4
2001-04-19,100.5,41.0,6.0,2001,4,19,3,1008.0,22.9,94,2.3,90.0,14.8,0,7.394851760371234,7.3871231556515236,7.38852206871152,4.61015772749913,3.713572066704308,1.791759469228055,7.394851760371234,7.3871231556515236,7.38852206871152,0,2001_4
2001-04-20,99.0,35.0,11.5,2001,4,20,4,1004.6,26.5,84,0.05,170.0,23.0,0,7.394851760371234,7.3871231556515236,7.38852206871152,4.59511985013459,3.5553480614894135,2.4423470353692043,7.394851760371234,7.3871231556515236,7.38852206871152,0,2001_4
2001-04-21,111.5,34.0,11.0,2001,4,21,5,1005.5,25.6,87,1.2,40.0,19.4,1,7.394851760371234,7.3871231556515236,7.38852206871152,4.7140245909001735,3.5263605246161616,2.3978952727983707,7.394851760371234,7.3871231556515236,7.38852206871152,0,2001_4
2001-04-22,51.5,18.0,4.0,2001,4,22,6,1010.8,21.6,90,3.6,70.0,41.6,0,7.394851760371234,7.3871231556515236,7.38852206871152,3.9415818076696905,2.8903717578961645,1.3862943611198906,7.394851760371234,7.3871231556515236,7.38852206871152,0,2001_4
2001-04-23,72.0,46.0,6.0,2001,4,23,0,1012.5,20.8,90,1.4,70.0,31.8,0,7.394851760371234,7.3871231556515236,7.38852206871152,4.276666119016055,3.828641396489095,1.791759469228055,7.394851760371234,7.3871231556515236,7.38852206871152,0,2001_4
2001-04-24,191.0,84.0,35.5,2001,4,24,1,1012.1,23.1,89,0.05,50.0,11.7,0,7.394851760371234,7.3871231556515236,7.38852206871152,5.25227342804663,4.430816798843313,3.56953269648137,7.394851760371234,7.3871231556515236,7.38852206871152,0,2001_4
2001-04-25,161.5,37.0,14.0,2001,4,25,2,1013.3,21.6,91,3.2,10.0,18.2,1,7.394851760371234,7.3871231556515236,7.38852206871152,5.084505142662711,3.6109179126442243,2.6390573296152584,7.394851760371234,7.3871231556515236,7.38852206871152,0,2001_4
2001-04-26,76.5,41.0,7.0,2001,4,26,3,1014.7,22.0,82,0.05,70.0,30.8,0,7.394851760371234,7.3871231556515236,7.38852206871152,4.33729074083249,3.713572066704308,1.9459101490553132,7.394851760371234,7.3871231556515236,7.38852206871152,0,2001_4
2001-04-27,78.0,71.0,9.0,2001,4,27,4,1012.5,22.7,79,0.0,70.0,25.7,0,7.394851760371234,7.3871231556515236,7.38852206871152,4.356708826689592,4.2626798770413155,2.1972245773362196,7.394851760371234,7.3871231556515236,7.38852206871152,0,2001_4
2001-04-28,114.5,61.0,7.0,2001,4,28,5,1009.8,24.2,90,0.05,20.0,14.0,0,7.394851760371234,7.3871231556515236,7.38852206871152,4.740574822994295,4.110873864173311,1.9459101490553132,7.394851760371234,7.3871231556515236,7.38852206871152,0,2001_4
2001-04-29,96.5,33.0,12.0,2001,4,29,6,1009.6,26.8,87,0.3,180.0,9.0,0,7.394851760371234,7.3871231556515236,7.38852206871152,4.56954300834494,3.4965075614664802,2.4849066497880004,7.394851760371234,7.3871231556515236,7.38852206871152,0,2001_4
2001-04-30,84.5,28.0,24.0,2001,4,30,0,1011.0,27.8,82,0.0,230.0,8.2,0,7.394851760371234,7.3871231556515236,7.38852206871152,4.436751534363128,3.332204510175204,3.1780538303479458,7.394851760371234,7.3871231556515236,7.38852206871152,0,2001_4
2001-05-01,113.0,52.0,37.0,2001,5,1,1,1011.1,25.6,85,0.8,270.0,8.8,0,7.39514461887205,7.369883075928374,7.341918332419994,4.727387818712341,3.9512437185814275,3.6109179126442243,7.394851760371234,7.3871231556515236,7.38852206871152,0,2001_5
2001-05-02,169.0,81.0,28.0,2001,5,2,2,1009.7,24.9,87,0.05,40.0,10.8,0,7.39514461887205,7.369883075928374,7.341918332419994,5.1298987149230735,4.394449154672439,3.332204510175204,7.39514461887205,7.369883075928374,7.341918332419994,0,2001_5
2001-05-03,99.0,36.0,7.0,2001,5,3,3,1011.8,23.9,90,3.2,70.0,21.7,0,7.39514461887205,7.369883075928374,7.341918332419994,4.59511985013459,3.58351893845611,1.9459101490553132,7.39514461887205,7.369883075928374,7.341918332419994,0,2001_5
2001-05-04,102.0,79.0,9.0,2001,5,4,4,1012.6,24.5,87,0.1,60.0,17.7,0,7.39514461887205,7.369883075928374,7.341918332419994,4.624972813284271,4.3694478524670215,2.1972245773362196,7.39514461887205,7.369883075928374,7.341918332419994,0,2001_5
2001-05-05,112.5,57.0,18.0,2001,5,5,5,1010.5,26.8,82,0.05,40.0,10.3,0,7.39514461887205,7.369883075928374,7.341918332419994,4.722953221644475,4.04305126783455,2.8903717578961645,7.39514461887205,7.369883075928374,7.341918332419994,0,2001_5
2001-05-06,63.0,28.0,20.0,2001,5,6,6,1008.3,28.1,80,0.0,230.0,12.8,0,7.39514461887205,7.369883075928374,7.341918332419994,4.143134726391533,3.332204510175204,2.995732273553991,7.39514461887205,7.369883075928374,7.341918332419994,0,2001_5
2001-05-07,64.0,27.0,11.0,2001,5,7,0,1006.2,28.9,78,0.0,220.0,22.5,0,7.39514461887205,7.369883075928374,7.341918332419994,4.1588830833596715,3.295836866004329,2.3978952727983707,7.39514461887205,7.369883075928374,7.341918332419994,0,2001_5
2001-05-08,80.0,35.0,15.0,2001,5,8,1,1004.7,29.0,82,5.2,220.0,14.1,0,7.39514461887205,7.369883075928374,7.341918332419994,4.382026634673881,3.5553480614894135,2.70805020110221,7.39514461887205,7.369883075928374,7.341918332419994,0,2001_5
2001-05-09,152.5,34.5,25.5,2001,5,9,2,1005.3,26.5,87,30.4,40.0,14.9,0,7.39514461887205,7.369883075928374,7.341918332419994,5.0271645960474665,3.5409593240373143,3.2386784521643803,7.39514461887205,7.369883075928374,7.341918332419994,0,2001_5
2001-05-10,93.5,29.0,12.0,2001,5,10,3,1009.6,24.7,80,0.05,10.0,24.6,1,7.39514461887205,7.369883075928374,7.341918332419994,4.537961436294641,3.367295829986474,2.4849066497880004,7.39514461887205,7.369883075928374,7.341918332419994,0,2001_5
2001-05-11,103.5,43.0,20.0,2001,5,11,4,1010.8,24.6,79,0.2,80.0,17.4,0,7.39514461887205,7.369883075928374,7.341918332419994,4.639571612705423,3.7612001156935624,2.995732273553991,7.39514461887205,7.369883075928374,7.341918332419994,0,2001_5
2001-05-12,113.0,59.0,23.0,2001,5,12,5,1008.6,25.7,75,0.0,100.0,11.3,0,7.39514461887205,7.369883075928374,7.341918332419994,4.727387818712341,4.07753744390572,3.1354942159291497,7.39514461887205,7.369883075928374,7.341918332419994,0,2001_5
2001-05-13,83.5,65.0,30.0,2001,5,13,6,1007.2,26.2,76,0.0,230.0,14.3,0,7.39514461887205,7.369883075928374,7.341918332419994,4.42484663185681,4.174387269895637,3.4011973816621555,7.39514461887205,7.369883075928374,7.341918332419994,0,2001_5
2001-05-14,104.5,59.0,38.0,2001,5,14,0,1008.8,27.1,75,0.0,220.0,9.2,0,7.39514461887205,7.369883075928374,7.341918332419994,4.6491870714048655,4.07753744390572,3.6375861597263857,7.39514461887205,7.369883075928374,7.341918332419994,0,2001_5
2001-05-15,105.5,47.0,11.0,2001,5,15,1,1011.5,26.5,80,0.1,80.0,17.2,0,7.39514461887205,7.369883075928374,7.341918332419994,4.658710952916121,3.8501476017100584,2.3978952727983707,7.39514461887205,7.369883075928374,7.341918332419994,0,2001_5
2001-05-16,93.0,28.0,9.0,2001,5,16,2,1012.1,26.1,80,1.2,70.0,26.4,0,7.39514461887205,7.369883075928374,7.341918332419994,4.532599493153256,3.332204510175204,2.1972245773362196,7.39514461887205,7.369883075928374,7.341918332419994,0,2001_5
2001-05-17,106.0,34.0,7.0,2001,5,17,3,1010.5,25.8,87,0.5,80.0,24.7,0,7.39514461887205,7.369883075928374,7.341918332419994,4.663439094112067,3.5263605246161616,1.9459101490553132,7.39514461887205,7.369883075928374,7.341918332419994,0,2001_5
2001-05-18,122.5,22.0,23.0,2001,5,18,4,1006.2,26.8,86,22.8,220.0,19.0,0,7.39514461887205,7.369883075928374,7.341918332419994,4.808111029984782,3.091042453358316,3.1354942159291497,7.39514461887205,7.369883075928374,7.341918332419994,0,2001_5
2001-05-19,146.5,36.0,27.0,2001,5,19,5,1004.0,26.6,89,1.8,250.0,9.3,0,7.39514461887205,7.369883075928374,7.341918332419994,4.987025428457122,3.58351893845611,3.295836866004329,7.39514461887205,7.369883075928374,7.341918332419994,0,2001_5
2001-05-20,99.5,56.0,35.0,2001,5,20,6,1003.5,28.3,81,0.05,230.0,19.7,0,7.39514461887205,7.369883075928374,7.341918332419994,4.600157644164547,4.02535169073515,3.5553480614894135,7.39514461887205,7.369883075928374,7.341918332419994,0,2001_5
2001-05-21,85.0,25.0,15.0,2001,5,21,0,1003.1,27.8,83,27.6,230.0,22.8,0,7.39514461887205,7.369883075928374,7.341918332419994,4.442651256490317,3.2188758248682006,2.70805020110221,7.39514461887205,7.369883075928374,7.341918332419994,0,2001_5
2001-05-22,215.0,43.0,30.0,2001,5,22,1,1002.9,26.8,88,14.6,270.0,7.2,0,7.39514461887205,7.369883075928374,7.341918332419994,5.3706380281276624,3.7612001156935624,3.4011973816621555,7.39514461887205,7.369883075928374,7.341918332419994,0,2001_5
2001-05-23,121.0,45.0,16.0,2001,5,23,2,1004.0,27.1,87,0.0,90.0,16.0,0,7.39514461887205,7.369883075928374,7.341918332419994,4.795790545596741,3.8066624897703196,2.772588722239781,7.39514461887205,7.369883075928374,7.341918332419994,0,2001_5
2001-05-24,80.5,38.0,10.0,2001,5,24,3,1004.5,27.5,83,0.0,100.0,15.5,0,7.39514461887205,7.369883075928374,7.341918332419994,4.388257184424518,3.6375861597263857,2.302585092994046,7.39514461887205,7.369883075928374,7.341918332419994,0,2001_5
2001-05-25,74.5,36.0,7.0,2001,5,25,4,1006.0,27.6,82,0.0,90.0,22.4,0,7.39514461887205,7.369883075928374,7.341918332419994,4.310799125385514,3.58351893845611,1.9459101490553132,7.39514461887205,7.369883075928374,7.341918332419994,0,2001_5
2001-05-26,78.0,45.0,8.0,2001,5,26,5,1008.0,28.0,80,0.0,90.0,18.6,0,7.39514461887205,7.369883075928374,7.341918332419994,4.356708826689592,3.8066624897703196,2.0794415416798357,7.39514461887205,7.369883075928374,7.341918332419994,0,2001_5
2001-05-27,61.0,51.5,10.0,2001,5,27,6,1007.5,28.3,72,0.0,60.0,16.7,0,7.39514461887205,7.369883075928374,7.341918332419994,4.110873864173311,3.9415818076696905,2.302585092994046,7.39514461887205,7.369883075928374,7.341918332419994,0,2001_5
2001-05-28,58.0,51.0,6.5,2001,5,28,0,1006.0,27.7,81,1.2,80.0,29.3,0,7.39514461887205,7.369883075928374,7.341918332419994,4.060443010546419,3.9318256327243257,1.8718021769015913,7.39514461887205,7.369883075928374,7.341918332419994,0,2001_5
2001-05-29,67.0,54.0,7.0,2001,5,29,1,1004.7,27.4,80,0.05,80.0,29.5,0,7.39514461887205,7.369883075928374,7.341918332419994,4.204692619390966,3.9889840465642745,1.9459101490553132,7.39514461887205,7.369883075928374,7.341918332419994,0,2001_5
2001-05-30,144.5,48.0,19.0,2001,5,30,2,1005.3,26.3,89,50.8,80.0,10.7,0,7.39514461887205,7.369883075928374,7.341918332419994,4.973279507552487,3.871201010907891,2.9444389791664403,7.39514461887205,7.369883075928374,7.341918332419994,0,2001_5
2001-05-31,103.5,33.0,12.0,2001,5,31,3,1009.0,26.5,81,1.5,80.0,24.5,0,7.39514461887205,7.369883075928374,7.341918332419994,4.639571612705423,3.4965075614664802,2.4849066497880004,7.39514461887205,7.369883075928374,7.341918332419994,0,2001_5
2001-06-01,73.0,61.5,9.0,2001,6,1,4,1011.1,26.2,74,0.0,80.0,31.6,0,7.4317381453645,7.393635148620141,7.373904405835514,4.290459441148391,4.119037174812473,2.1972245773362196,7.39514461887205,7.369883075928374,7.341918332419994,0,2001_6
2001-06-02,89.5,55.0,10.0,2001,6,2,5,1011.6,25.8,86,1.7,80.0,20.3,0,7.4317381453645,7.393635148620141,7.373904405835514,4.4942386252808095,4.007333185232471,2.302585092994046,7.4317381453645,7.393635148620141,7.373904405835514,0,2001_6
2001-06-03,75.5,17.0,13.0,2001,6,3,6,1010.6,27.4,82,0.05,110.0,11.1,0,7.4317381453645,7.393635148620141,7.373904405835514,4.324132656254979,2.833213344056216,2.5649493574615367,7.4317381453645,7.393635148620141,7.373904405835514,0,2001_6
2001-06-04,82.0,19.0,16.0,2001,6,4,0,1006.5,28.7,78,0.0,210.0,23.5,0,7.4317381453645,7.393635148620141,7.373904405835514,4.406719247264253,2.9444389791664403,2.772588722239781,7.4317381453645,7.393635148620141,7.373904405835514,0,2001_6
2001-06-05,117.5,20.0,15.0,2001,6,5,1,1005.1,27.5,85,73.6,210.0,25.0,0,7.4317381453645,7.393635148620141,7.373904405835514,4.7664383335842135,2.995732273553991,2.70805020110221,7.4317381453645,7.393635148620141,7.373904405835514,0,2001_6
2001-06-06,164.0,22.0,18.0,2001,6,6,2,1006.4,26.3,91,54.7,100.0,11.4,0,7.4317381453645,7.393635148620141,7.373904405835514,5.099866427824199,3.091042453358316,2.8903717578961645,7.4317381453645,7.393635148620141,7.373904405835514,0,2001_6
2001-06-07,171.5,21.0,16.0,2001,6,7,3,1006.5,25.9,91,72.3,170.0,18.3,0,7.4317381453645,7.393635148620141,7.373904405835514,5.144583266605995,3.044522437723423,2.772588722239781,7.4317381453645,7.393635148620141,7.373904405835514,0,2001_6
2001-06-08,170.5,20.0,16.0,2001,6,8,4,1006.3,24.9,95,131.3,140.0,13.0,0,7.4317381453645,7.393635148620141,7.373904405835514,5.1387352967235715,2.995732273553991,2.772588722239781,7.4317381453645,7.393635148620141,7.373904405835514,0,2001_6
2001-06-09,203.0,22.0,14.0,2001,6,9,5,1006.2,26.1,93,54.5,170.0,20.7,0,7.4317381453645,7.393635148620141,7.373904405835514,5.313205979041787,3.091042453358316,2.6390573296152584,7.4317381453645,7.393635148620141,7.373904405835514,0,2001_6
2001-06-10,105.0,23.0,15.5,2001,6,10,6,1005.5,28.2,83,4.4,190.0,24.7,0,7.4317381453645,7.393635148620141,7.373904405835514,4.653960350157523,3.1354942159291497,2.740840023925201,7.4317381453645,7.393635148620141,7.373904405835514,0,2001_6
2001-06-11,178.0,27.0,21.5,2001,6,11,0,1006.0,26.3,90,101.3,200.0,17.7,0,7.4317381453645,7.393635148620141,7.373904405835514,5.181783550292085,3.295836866004329,3.068052935133617,7.4317381453645,7.393635148620141,7.373904405835514,0,2001_6
2001-06-12,124.0,24.0,16.0,2001,6,12,1,1005.5,27.3,88,73.2,220.0,23.4,0,7.4317381453645,7.393635148620141,7.373904405835514,4.820281565605037,3.1780538303479458,2.772588722239781,7.4317381453645,7.393635148620141,7.373904405835514,0,2001_6
2001-06-13,88.0,23.0,14.0,2001,6,13,2,1002.4,27.7,84,41.6,220.0,36.4,0,7.4317381453645,7.393635148620141,7.373904405835514,4.477336814478207,3.1354942159291497,2.6390573296152584,7.4317381453645,7.393635148620141,7.373904405835514,0,2001_6
2001-06-14,154.0,39.5,37.0,2001,6,14,3,1002.9,26.7,82,0.4,270.0,10.6,0,7.4317381453645,7.393635148620141,7.373904405835514,5.0369526024136295,3.676300671907076,3.6109179126442243,7.4317381453645,7.393635148620141,7.373904405835514,0,2001_6
2001-06-15,161.0,29.0,19.5,2001,6,15,4,1004.7,27.1,88,4.9,90.0,8.2,0,7.4317381453645,7.393635148620141,7.373904405835514,5.081404364984463,3.367295829986474,2.970414465569701,7.4317381453645,7.393635148620141,7.373904405835514,0,2001_6
2001-06-16,121.0,26.0,15.0,2001,6,16,5,1005.5,28.3,84,7.1,170.0,18.5,0,7.4317381453645,7.393635148620141,7.373904405835514,4.795790545596741,3.258096538021482,2.70805020110221,7.4317381453645,7.393635148620141,7.373904405835514,0,2001_6
2001-06-17,86.0,24.0,13.0,2001,6,17,6,1006.4,29.2,79,0.05,160.0,14.5,0,7.4317381453645,7.393635148620141,7.373904405835514,4.454347296253507,3.1780538303479458,2.5649493574615367,7.4317381453645,7.393635148620141,7.373904405835514,0,2001_6
2001-06-18,103.5,21.0,19.0,2001,6,18,0,1004.6,29.6,75,0.0,200.0,11.4,0,7.4317381453645,7.393635148620141,7.373904405835514,4.639571612705423,3.044522437723423,2.9444389791664403,7.4317381453645,7.393635148620141,7.373904405835514,0,2001_6
2001-06-19,86.0,23.0,19.5,2001,6,19,1,1001.7,29.6,75,0.0,230.0,16.4,0,7.4317381453645,7.393635148620141,7.373904405835514,4.454347296253507,3.1354942159291497,2.970414465569701,7.4317381453645,7.393635148620141,7.373904405835514,0,2001_6
2001-06-20,118.0,28.0,23.0,2001,6,20,2,1002.5,28.8,85,29.9,210.0,16.1,0,7.4317381453645,7.393635148620141,7.373904405835514,4.770684624465665,3.332204510175204,3.1354942159291497,7.4317381453645,7.393635148620141,7.373904405835514,0,2001_6
2001-06-21,84.5,22.0,10.0,2001,6,21,3,1003.9,29.4,82,0.0,140.0,14.0,0,7.4317381453645,7.393635148620141,7.373904405835514,4.436751534363128,3.091042453358316,2.302585092994046,7.4317381453645,7.393635148620141,7.373904405835514,0,2001_6
2001-06-22,83.0,23.0,9.0,2001,6,22,4,1003.7,30.0,77,0.05,60.0,15.4,0,7.4317381453645,7.393635148620141,7.373904405835514,4.418840607796598,3.1354942159291497,2.1972245773362196,7.4317381453645,7.393635148620141,7.373904405835514,0,2001_6
2001-06-23,148.5,76.0,54.0,2001,6,23,5,1002.0,29.6,81,39.4,230.0,16.9,0,7.4317381453645,7.393635148620141,7.373904405835514,5.000584958242754,4.330733340286331,3.9889840465642745,7.4317381453645,7.393635148620141,7.373904405835514,0,2001_6
2001-06-24,100.5,22.0,12.0,2001,6,24,6,1004.9,28.0,85,39.3,100.0,14.2,0,7.4317381453645,7.393635148620141,7.373904405835514,4.61015772749913,3.091042453358316,2.4849066497880004,7.4317381453645,7.393635148620141,7.373904405835514,0,2001_6
2001-06-25,59.0,14.0,4.0,2001,6,25,0,1004.8,26.5,94,106.1,110.0,25.1,0,7.4317381453645,7.393635148620141,7.373904405835514,4.07753744390572,2.6390573296152584,1.3862943611198906,7.4317381453645,7.393635148620141,7.373904405835514,0,2001_6
2001-06-26,73.0,15.0,4.0,2001,6,26,1,1004.1,26.6,92,73.1,130.0,36.6,0,7.4317381453645,7.393635148620141,7.373904405835514,4.290459441148391,2.70805020110221,1.3862943611198906,7.4317381453645,7.393635148620141,7.373904405835514,0,2001_6
2001-06-27,129.0,18.0,7.0,2001,6,27,2,1006.3,25.9,93,136.4,120.0,31.0,0,7.4317381453645,7.393635148620141,7.373904405835514,4.859812404361672,2.8903717578961645,1.9459101490553132,7.4317381453645,7.393635148620141,7.373904405835514,0,2001_6
2001-06-28,70.0,20.0,4.0,2001,6,28,3,1007.3,28.1,87,5.2,100.0,23.4,0,7.4317381453645,7.393635148620141,7.373904405835514,4.248495242049359,2.995732273553991,1.3862943611198906,7.4317381453645,7.393635148620141,7.373904405835514,0,2001_6
2001-06-29,72.5,22.0,7.0,2001,6,29,4,1007.2,28.6,84,2.9,90.0,23.2,0,7.4317381453645,7.393635148620141,7.373904405835514,4.283586561860629,3.091042453358316,1.9459101490553132,7.4317381453645,7.393635148620141,7.373904405835514,0,2001_6
2001-06-30,75.0,22.5,6.0,2001,6,30,5,1004.6,27.7,89,30.3,70.0,37.5,0,7.4317381453645,7.393635148620141,7.373904405835514,4.31748811353631,3.1135153092103742,1.791759469228055,7.4317381453645,7.393635148620141,7.373904405835514,0,2001_6
2001-07-01,41.0,20.0,4.0,2001,7,1,6,1002.1,27.1,88,57.8,90.0,51.3,0,7.439568766652753,7.354599006021281,7.3933851518307,3.713572066704308,2.995732273553991,1.3862943611198906,7.4317381453645,7.393635148620141,7.373904405835514,0,2001_7
2001-07-02,42.0,24.0,4.0,2001,7,2,0,1004.7,27.3,88,11.8,110.0,41.5,0,7.439568766652753,7.354599006021281,7.3933851518307,3.7376696182833684,3.1780538303479458,1.3862943611198906,7.439568766652753,7.354599006021281,7.3933851518307,0,2001_7
2001-07-03,75.0,28.0,6.0,2001,7,3,1,1005.4,27.9,85,6.9,90.0,28.6,0,7.439568766652753,7.354599006021281,7.3933851518307,4.31748811353631,3.332204510175204,1.791759469228055,7.439568766652753,7.354599006021281,7.3933851518307,0,2001_7
2001-07-04,156.0,87.0,63.0,2001,7,4,2,998.9,29.7,68,0.0,290.0,16.3,0,7.439568766652753,7.354599006021281,7.3933851518307,5.049856007249537,4.465908118654584,4.143134726391533,7.439568766652753,7.354599006021281,7.3933851518307,0,2001_7
2001-07-05,90.0,41.0,18.0,2001,7,5,3,990.1,30.1,69,15.8,350.0,36.6,1,7.439568766652753,7.354599006021281,7.3933851518307,4.499809670330265,3.713572066704308,2.8903717578961645,7.439568766652753,7.354599006021281,7.3933851518307,0,2001_7
