DATE,Nitrogen Oxides,Respirable Suspended Particulates,Sulphur Dioxide
2020-10-20,43.0,36.0,4.0
2020-10-21,40.5,38.0,4.0
2020-10-22,36.0,37.0,6.0
2020-10-23,43.0,42.0,5.0
2020-10-24,44.0,58.0,6.0
2020-10-25,28.5,55.0,4.0
2020-10-26,34.0,42.0,4.0
2020-10-27,37.0,34.0,4.5
2020-10-28,44.0,29.0,3.0
2020-10-29,41.0,32.0,3.0
2020-10-30,41.5,43.0,3.0
2020-10-31,38.0,46.5,3.0
2020-11-01,35.0,42.0,4.0
2020-11-02,47.5,46.5,5.0
2020-11-03,42.0,42.0,4.0
2020-11-04,38.5,54.0,4.0
2020-11-05,41.0,38.0,4.0
2020-11-06,81.5,61.0,6.0
2020-11-07,61.0,52.0,7.0
2020-11-08,34.0,56.0,8.0
2020-11-09,41.0,67.0,7.0
2020-11-10,48.0,71.0,8.0
2020-11-11,47.5,50.0,5.0
2020-11-12,57.0,37.0,4.0
2020-11-13,57.5,34.0,5.0
2020-11-14,56.0,41.0,5.5
2020-11-15,31.5,28.0,4.0
2020-11-16,48.0,32.0,4.0
2020-11-17,39.0,25.0,3.0
2020-11-18,45.0,20.0,3.0
2020-11-19,69.5,16.0,4.0
2020-11-20,65.5,15.0,4.0
2020-11-21,33.0,19.0,2.0
2020-11-22,35.0,19.0,3.0
2020-11-23,38.0,27.0,2.0
2020-11-24,45.0,41.0,4.0
2020-11-25,49.0,35.0,3.0
2020-11-26,60.5,38.0,4.0
2020-11-27,48.5,36.0,4.0
2020-11-28,42.5,33.0,3.5
2020-11-29,36.0,31.0,4.0
2020-11-30,48.0,34.0,4.0
2020-12-01,58.0,33.0,4.0
2020-12-02,47.5,35.0,4.0
2020-12-03,39.0,40.0,4.0
2020-12-04,43.0,36.0,4.0
2020-12-05,58.5,48.0,5.0
2020-12-06,64.5,50.0,6.0
2020-12-07,83.5,62.0,7.0
2020-12-08,60.5,58.0,7.0
2020-12-09,51.0,48.0,5.0
2020-12-10,75.5,50.0,6.0
2020-12-11,69.0,36.0,5.0
2020-12-12,65.5,53.0,4.0
2020-12-13,28.5,27.0,3.0
2020-12-14,48.5,37.0,3.0
2020-12-15,58.0,20.0,3.0
2020-12-16,60.5,29.0,3.0
2020-12-17,81.0,40.0,4.0
2020-12-18,68.0,38.0,4.0
2020-12-19,48.5,40.0,5.0
2020-12-20,39.0,43.0,6.0
2020-12-21,55.5,56.0,6.0
2020-12-22,72.0,47.0,6.0
2020-12-23,61.5,37.0,4.0
2020-12-24,81.0,40.0,5.0
2020-12-25,37.5,48.0,4.0
2020-12-26,28.5,36.0,3.0
2020-12-27,90.5,47.0,5.0
2020-12-28,63.5,33.0,4.0
2020-12-29,93.0,39.0,4.5
2020-12-30,40.5,60.0,4.0
2020-12-31,47.0,37.0,5.0
2021-01-01,52.5,32.0,5.0
2021-01-02,66.0,29.5,4.5
2021-01-03,52.0,41.0,4.0
2021-01-04,78.0,49.0,7.0
2021-01-05,84.5,52.5,7.0
2021-01-06,52.0,45.0,6.0
2021-01-07,55.5,62.0,4.0
2021-01-08,42.0,46.0,4.0
2021-01-09,49.0,35.5,4.0
2021-01-10,47.5,37.0,6.0
2021-01-11,45.0,42.0,7.5
2021-01-12,76.0,53.0,8.0
2021-01-13,114.0,40.0,6.0
2021-01-14,144.0,48.5,6.5
2021-01-15,109.0,39.0,5.0
2021-01-16,76.5,42.0,4.0
2021-01-17,38.5,109.0,6.5
2021-01-18,72.5,79.0,6.0
2021-01-19,67.0,48.0,4.0
2021-01-20,50.0,34.0,3.0
2021-01-21,79.0,33.0,4.0
2021-01-22,149.5,67.0,6.0
2021-01-23,114.0,54.0,5.0
2021-01-24,40.0,33.5,2.0
2021-01-25,76.5,37.0,3.0
2021-01-26,109.5,53.0,4.0
2021-01-27,58.0,49.0,5.0
2021-01-28,60.0,44.5,4.0
2021-01-29,41.5,32.0,3.0
2021-01-30,33.0,59.0,3.0
2021-01-31,36.0,27.0,3.0
2021-02-01,79.0,26.0,3.0
2021-02-02,79.5,35.0,4.0
2021-02-03,31.0,42.0,3.0
2021-02-04,41.0,38.5,3.0
2021-02-05,46.0,33.0,3.0
2021-02-06,105.0,31.0,5.0
2021-02-07,66.5,30.0,4.0
2021-02-08,34.5,32.0,3.0
2021-02-09,31.0,43.0,2.0
2021-02-10,44.5,14.0,3.0
2021-02-11,45.0,10.0,3.0
2021-02-12,43.0,18.0,4.0
2021-02-13,51.5,19.0,4.0
2021-02-14,57.5,24.0,4.0
2021-02-15,58.5,27.0,5.0
2021-02-16,55.5,28.0,4.0
2021-02-17,49.0,24.0,3.0
2021-02-18,40.0,41.0,4.0
2021-02-19,57.0,39.0,4.0
2021-02-20,68.0,39.0,4.5
2021-02-21,55.0,32.0,3.0
2021-02-22,85.5,28.0,4.0
2021-02-23,88.5,29.0,5.0
2021-02-24,30.5,30.0,3.0
2021-02-25,43.5,23.0,3.0
2021-02-26,85.5,23.0,4.0
2021-02-27,54.0,23.0,3.0
2021-02-28,25.0,23.0,2.0
2021-03-01,73.0,24.0,4.0
2021-03-02,59.0,26.0,3.5
2021-03-03,31.0,28.0,2.0
2021-03-04,51.5,38.0,2.0
2021-03-05,46.0,39.0,3.0
2021-03-06,57.0,30.0,3.0
2021-03-07,36.5,16.0,2.0
2021-03-08,33.5,22.0,2.0
2021-03-09,34.0,35.0,3.0
2021-03-10,27.5,30.0,2.0
2021-03-11,32.0,24.0,2.0
2021-03-12,83.0,31.0,4.0
2021-03-13,29.5,28.0,3.0
2021-03-14,26.0,38.0,3.0
2021-03-15,38.0,23.0,3.0
2021-03-16,67.0,27.0,4.0
2021-03-17,66.5,21.0,3.0
2021-03-18,36.0,22.0,3.0
2021-03-19,45.0,19.0,3.0
2021-03-20,75.0,20.5,4.0
2021-03-21,52.0,39.0,4.0
2021-03-22,38.0,37.0,4.0
2021-03-23,49.5,69.0,5.0
2021-03-24,83.0,86.0,6.0
2021-03-25,53.0,57.0,5.0
2021-03-26,30.5,25.0,3.0
2021-03-27,52.0,29.0,4.0
2021-03-28,62.0,23.0,6.0
2021-03-29,50.0,15.0,4.0
2021-03-30,35.5,15.0,5.0
2021-03-31,38.5,14.0,4.0
2021-04-01,44.5,13.5,5.0
2021-04-02,44.0,15.5,5.0
2021-04-03,62.0,15.0,4.0
2021-04-04,54.0,29.0,5.0
2021-04-05,24.5,33.0,3.0
2021-04-06,27.0,48.0,4.0
2021-04-07,28.0,31.0,4.0
2021-04-08,36.0,29.0,4.0
2021-04-09,44.0,26.0,3.0
2021-04-10,28.5,38.0,4.0
2021-04-11,19.5,25.0,3.0
2021-04-12,46.0,19.5,4.0
2021-04-13,69.0,20.0,5.0
2021-04-14,43.5,23.0,3.0
2021-04-15,31.0,20.0,3.0
2021-04-16,36.0,25.0,3.0
2021-04-17,43.0,27.0,4.0
2021-04-18,22.5,97.0,4.0
2021-04-19,27.5,73.0,4.0
2021-04-20,30.0,40.5,4.0
2021-04-21,30.0,42.0,4.0
2021-04-22,46.0,41.0,5.0
2021-04-23,72.5,42.0,7.0
2021-04-24,30.0,26.0,4.0
2021-04-25,22.5,21.0,4.0
2021-04-26,27.0,25.0,3.5
2021-04-27,35.0,18.0,3.0
2021-04-28,52.5,25.5,4.0
2021-04-29,64.5,19.0,5.0
2021-04-30,64.5,21.0,6.0
2021-05-01,51.0,22.0,6.0
2021-05-02,45.5,25.0,6.0
2021-05-03,32.0,25.0,3.0
2021-05-04,40.5,23.0,4.0
2021-05-05,52.0,23.0,5.0
2021-05-06,35.0,39.0,4.0
2021-05-07,57.0,28.0,5.0
2021-05-08,43.5,21.0,5.0
2021-05-09,30.5,17.0,4.0
2021-05-10,35.0,11.0,5.0
2021-05-11,31.5,12.0,4.5
2021-05-12,29.5,14.0,4.5
2021-05-13,35.5,14.0,4.0
2021-05-14,39.0,15.0,5.0
2021-05-15,31.0,14.0,4.0
2021-05-16,22.0,12.0,4.0
2021-05-17,31.0,12.0,4.0
2021-05-18,29.0,13.0,4.0
2021-05-19,23.0,13.0,4.0
2021-05-20,27.5,13.0,4.0
2021-05-21,26.5,10.0,4.0
2021-05-22,30.0,11.0,4.0
2021-05-23,26.0,6.0,4.0
2021-05-24,47.0,9.0,4.0
2021-05-25,60.0,10.0,4.0
2021-05-26,37.5,9.0,4.0
2021-05-27,39.5,9.0,4.0
2021-05-28,35.0,10.0,4.0
2021-05-29,29.0,12.0,4.0
2021-05-30,22.0,16.0,4.0
2021-05-31,33.0,17.0,3.0
2021-06-01,49.0,9.0,4.0
2021-06-02,58.5,16.0,4.0
2021-06-03,49.5,16.0,4.0
2021-06-04,55.0,17.0,4.0
2021-06-05,55.0,30.0,6.0
2021-06-06,42.5,50.0,7.0
2021-06-07,27.0,18.0,3.0
2021-06-08,28.5,16.0,4.0
2021-06-09,35.5,8.0,4.0
2021-06-10,28.5,9.0,4.0
2021-06-11,25.0,11.0,3.0
2021-06-12,28.0,10.0,3.5
2021-06-13,24.5,12.0,4.0
2021-06-14,24.5,13.0,5.0
2021-06-15,33.5,15.5,5.0
2021-06-16,26.5,20.0,4.0
2021-06-17,31.0,18.0,4.0
2021-06-18,29.0,17.5,4.0
2021-06-19,26.0,20.0,4.0
2021-06-20,20.5,21.0,5.0
2021-06-21,37.5,24.0,5.0
2021-06-22,58.0,16.0,5.0
2021-06-23,65.5,13.0,5.0
2021-06-24,66.5,12.0,5.0
2021-06-25,66.0,15.0,5.0
2021-06-26,60.5,19.0,5.0
2021-06-27,37.5,23.0,4.0
2021-06-28,55.0,19.0,5.0
2021-06-29,35.0,26.0,5.0
2021-06-30,29.0,24.0,5.0
2021-07-01,22.0,22.0,5.0
2021-07-02,28.5,24.0,5.0
2021-07-03,33.0,21.0,5.0
2021-07-04,23.5,16.0,5.0
2021-07-05,28.5,10.0,4.0
2021-07-06,30.0,9.5,4.0
2021-07-07,30.0,9.0,4.0
2021-07-08,34.0,10.5,4.0
2021-07-09,46.5,13.0,5.0
2021-07-10,33.0,9.0,4.0
2021-07-11,23.5,10.0,4.0
2021-07-12,40.5,11.0,5.0
2021-07-13,51.0,10.5,5.0
2021-07-14,58.0,10.5,5.0
2021-07-15,42.0,8.0,5.0
2021-07-16,56.0,11.0,5.5
2021-07-17,39.0,8.5,4.0
2021-07-18,22.0,9.0,4.0
2021-07-19,26.0,6.0,4.0
2021-07-20,43.0,7.0,4.0
2021-07-21,42.0,9.0,4.0
2021-07-22,45.0,21.0,5.0
2021-07-23,57.5,34.0,6.0
2021-07-24,63.5,33.0,5.0
2021-07-25,38.0,22.0,5.0
2021-07-26,50.0,18.0,6.0
2021-07-27,49.0,33.5,6.0
2021-07-28,46.0,26.5,5.0
2021-07-29,61.0,16.5,6.0
2021-07-30,54.0,13.0,5.0
2021-07-31,46.5,16.0,5.0
2021-08-01,41.5,17.0,5.0
2021-08-02,49.5,18.0,6.0
2021-08-03,32.0,10.0,4.0
2021-08-04,45.0,18.0,4.0
2021-08-05,67.5,22.0,6.0
2021-08-06,51.0,26.0,6.0
2021-08-07,56.0,26.0,6.0
2021-08-08,42.5,21.0,5.0
2021-08-09,54.0,21.0,4.0
2021-08-10,59.0,21.0,5.0
2021-08-11,47.0,18.0,3.5
2021-08-12,57.0,13.0,5.0
2021-08-13,51.5,13.0,6.0
2021-08-14,50.5,12.0,5.0
2021-08-15,48.0,10.0,5.0
2021-08-16,61.0,12.0,6.0
2021-08-17,57.0,15.0,6.0
2021-08-18,55.0,13.0,6.0
2021-08-19,62.5,14.0,6.0
2021-08-20,53.0,11.0,6.0
2021-08-21,45.5,9.0,6.0
2021-08-22,35.0,7.0,6.0
2021-08-23,38.5,8.0,6.0
2021-08-24,44.0,8.0,6.0
2021-08-25,48.5,8.0,5.0
2021-08-26,37.5,8.0,5.0
2021-08-27,57.5,10.0,4.0
2021-08-28,54.0,12.0,4.0
2021-08-29,37.5,14.0,5.0
2021-08-30,37.0,16.0,4.0
2021-08-31,58.0,16.0,5.0
2021-09-01,39.0,8.0,4.0
2021-09-02,35.5,8.0,5.0
2021-09-03,52.5,8.0,6.0
2021-09-04,39.5,7.0,6.0
2021-09-05,36.5,7.0,5.0
2021-09-06,52.0,11.0,5.0
2021-09-07,31.5,12.0,3.0
2021-09-08,51.5,13.0,5.0
2021-09-09,79.0,22.0,6.0
2021-09-10,37.5,18.0,4.0
2021-09-11,59.5,24.0,7.0
2021-09-12,45.5,37.0,6.5
2021-09-13,50.0,22.0,5.0
2021-09-14,76.0,13.0,5.5
2021-09-15,73.0,21.0,7.0
2021-09-16,66.0,26.0,7.0
2021-09-17,76.5,32.0,7.0
2021-09-18,28.5,23.0,3.0
2021-09-19,23.5,10.0,3.0
2021-09-20,59.0,11.0,4.0
2021-09-21,78.0,14.0,5.0
2021-09-22,37.5,9.0,3.0
2021-09-23,48.0,9.0,3.0
2021-09-24,37.0,14.0,3.0
2021-09-25,26.0,22.0,3.0
2021-09-26,25.0,30.0,4.0
2021-09-27,47.0,34.0,5.0
2021-09-28,51.5,37.0,6.0
2021-09-29,49.5,37.0,6.0
2021-09-30,53.0,42.0,6.0
2021-10-01,39.0,39.0,4.0
2021-10-02,39.0,24.0,4.0
2021-10-03,21.5,17.0,3.0
2021-10-04,26.0,26.0,3.0
2021-10-05,32.5,31.0,3.0
2021-10-06,28.0,34.0,3.0
2021-10-07,29.0,21.0,3.0
2021-10-08,27.5,6.0,2.0
2021-10-09,7.5,9.0,2.0
2021-10-10,33.0,22.0,3.0
2021-10-11,45.0,29.0,4.0
2021-10-12,27.5,21.0,4.0
2021-10-13,11.0,12.0,2.5
2021-10-14,25.0,15.0,3.0
2021-10-15,54.0,16.0,3.0
2021-10-16,36.5,22.0,3.0
2021-10-17,26.0,15.0,3.0
2021-10-18,54.0,23.5,3.0
2021-10-19,50.5,30.0,3.0
2021-10-20,36.5,23.0,3.0
2021-10-21,57.0,21.0,3.0
2021-10-22,41.0,12.0,2.0
2021-10-23,52.0,25.0,3.0
2021-10-24,33.0,18.0,3.0
2021-10-25,50.0,20.0,3.5
2021-10-26,54.0,27.0,4.0
2021-10-27,43.5,33.0,4.0
2021-10-28,35.5,32.0,3.0
2021-10-29,35.0,37.5,3.0
2021-10-30,44.5,38.5,3.0
2021-10-31,33.0,40.0,3.0
2021-11-01,37.0,38.0,3.0
2021-11-02,32.5,30.0,3.0
2021-11-03,36.0,38.0,3.0
2021-11-04,35.5,32.0,3.0
2021-11-05,42.5,27.0,3.0
2021-11-06,70.5,21.0,5.0
2021-11-07,50.0,20.0,4.0
2021-11-08,37.0,22.0,3.0
2021-11-09,53.5,28.0,5.0
2021-11-10,63.5,24.0,5.0
2021-11-11,80.0,23.0,5.0
2021-11-12,65.0,30.0,5.0
2021-11-13,62.0,34.0,7.0
2021-11-14,44.5,26.5,5.0
2021-11-15,56.0,33.5,5.0
2021-11-16,61.0,39.5,5.0
2021-11-17,61.5,50.0,5.0
2021-11-18,65.5,31.0,6.0
2021-11-19,72.5,35.0,5.0
2021-11-20,29.5,26.0,4.0
2021-11-21,35.0,33.0,4.0
2021-11-22,48.5,20.5,4.0
2021-11-23,52.0,34.0,4.0
2021-11-24,64.5,43.0,5.0
2021-11-25,95.5,43.0,6.0
2021-11-26,82.5,40.0,7.0
2021-11-27,68.5,36.0,6.0
2021-11-28,59.5,38.0,6.0
2021-11-29,86.0,33.0,6.0
2021-11-30,53.0,43.0,6.0
2021-12-01,50.0,39.0,5.0
2021-12-02,76.0,37.0,6.0
2021-12-03,70.5,31.0,6.0
2021-12-04,64.0,28.0,6.0
2021-12-05,58.5,46.0,6.0
2021-12-06,81.5,34.0,6.0
2021-12-07,65.0,31.5,6.0
2021-12-08,51.0,37.0,4.0
2021-12-09,65.5,40.0,4.0
2021-12-10,57.5,32.0,5.0
2021-12-11,49.5,33.0,5.0
2021-12-12,55.0,38.0,5.0
2021-12-13,56.0,72.0,5.0
2021-12-14,66.5,53.5,5.0
2021-12-15,36.0,25.0,4.0
2021-12-16,47.0,27.0,4.0
2021-12-17,48.5,23.0,4.0
2021-12-18,44.0,49.0,5.0
2021-12-19,42.0,47.0,6.0
2021-12-20,44.5,29.0,4.0
2021-12-21,65.5,9.5,3.0
2021-12-22,72.0,14.0,4.0
2021-12-23,72.5,25.0,4.0
2021-12-24,115.0,53.0,5.0
2021-12-25,54.0,39.0,4.0
2021-12-26,40.5,43.0,3.0
2021-12-27,49.5,21.0,3.0
2021-12-28,95.0,47.0,5.0
2021-12-29,128.5,67.0,7.0
2021-12-30,85.5,36.0,5.0
2021-12-31,59.0,49.0,4.0
2022-01-01,56.0,62.0,5.0
2022-01-02,73.5,55.0,5.0
2022-01-03,67.0,36.0,4.0
2022-01-04,51.0,39.0,4.0
2022-01-05,81.5,24.0,4.0
2022-01-06,63.5,39.5,5.0
2022-01-07,59.0,49.0,4.5
2022-01-08,55.0,37.0,5.0
2022-01-09,50.5,41.0,4.0
2022-01-10,67.5,36.0,4.0
2022-01-11,55.0,27.0,4.0
2022-01-12,51.5,38.0,4.0
2022-01-13,65.5,49.0,5.0
2022-01-14,45.0,61.0,4.0
2022-01-15,44.5,46.0,3.0
2022-01-16,33.5,39.0,3.0
2022-01-17,52.0,41.0,3.0
2022-01-18,74.0,37.5,4.0
2022-01-19,65.5,25.0,4.0
2022-01-20,66.0,27.0,5.0
2022-01-21,48.5,32.0,4.0
2022-01-22,40.0,8.0,3.0
2022-01-23,68.0,13.0,4.0
2022-01-24,92.5,19.0,5.0
2022-01-25,46.0,20.0,4.0
2022-01-26,50.0,30.0,4.0
2022-01-27,62.5,29.0,4.0
2022-01-28,37.0,24.0,3.0
2022-01-29,48.0,21.0,4.0
2022-01-30,27.0,11.0,3.5
2022-01-31,29.0,17.5,4.0
2022-02-01,23.5,15.0,3.0
2022-02-02,27.0,8.0,3.0
2022-02-03,27.5,5.0,3.0
2022-02-04,26.5,10.0,3.0
2022-02-05,27.0,15.0,3.0
2022-02-06,22.0,27.0,4.0
2022-02-07,38.5,22.0,3.0
2022-02-08,39.5,10.0,4.0
2022-02-09,57.5,23.0,4.0
2022-02-10,56.5,25.0,4.0
2022-02-11,45.0,13.0,3.0
2022-02-12,50.5,25.0,4.0
2022-02-13,49.5,26.0,4.0
2022-02-14,47.5,11.0,4.0
2022-02-15,38.5,25.0,4.0
2022-02-16,28.0,38.0,4.0
2022-02-17,28.0,24.5,3.0
2022-02-18,26.5,16.0,3.0
2022-02-19,36.5,5.0,3.0
2022-02-20,27.0,2.0,3.0
2022-02-21,48.0,4.0,3.0
2022-02-22,58.5,5.0,3.0
2022-02-23,43.5,9.0,3.0
2022-02-24,65.0,23.0,4.0
2022-02-25,69.0,22.0,5.0
2022-02-26,99.5,36.0,6.0
2022-02-27,64.5,41.0,5.0
2022-02-28,34.5,29.0,4.0
2022-03-01,91.5,31.0,7.0
2022-03-02,94.0,43.0,6.5
2022-03-03,26.0,39.0,3.0
2022-03-04,77.0,37.0,7.0
2022-03-05,96.0,37.0,7.0
2022-03-06,18.0,40.5,3.0
2022-03-07,41.0,28.0,3.0
2022-03-08,29.0,16.0,4.0
2022-03-09,35.0,21.0,4.0
2022-03-10,28.5,24.0,4.0
2022-03-11,55.5,25.0,5.0
2022-03-12,38.5,23.0,4.0
2022-03-13,37.5,25.0,4.0
2022-03-14,73.0,24.0,7.0
2022-03-15,77.5,22.0,7.0
2022-03-16,26.5,24.0,4.0
2022-03-17,55.0,20.0,4.0
2022-03-18,98.5,42.0,6.0
2022-03-19,46.0,38.5,4.5
2022-03-20,20.0,22.0,3.0
2022-03-21,32.0,31.0,3.0
2022-03-22,42.5,22.0,4.0
2022-03-23,49.5,7.0,3.0
2022-03-24,30.0,8.0,3.0
2022-03-25,28.5,13.0,6.0
2022-03-26,47.5,19.0,4.0
2022-03-27,36.5,26.0,4.0
2022-03-28,42.0,10.0,4.0
2022-03-29,34.5,12.0,4.0
2022-03-30,34.0,19.0,4.0
2022-03-31,30.5,14.0,4.0
2022-04-01,29.0,16.0,3.0
2022-04-02,30.0,8.5,3.0
2022-04-03,25.5,22.0,5.0
2022-04-04,34.5,43.0,5.0
2022-04-05,49.5,42.0,6.0
2022-04-06,47.5,35.0,6.0
2022-04-07,40.0,28.0,5.0
2022-04-08,45.5,34.0,5.0
2022-04-09,31.5,26.0,5.0
2022-04-10,35.5,28.0,5.0
2022-04-11,65.5,26.0,7.0
2022-04-12,53.5,20.0,6.0
2022-04-13,53.0,20.0,5.0
2022-04-14,61.0,32.5,6.0
2022-04-15,18.0,23.0,4.0
2022-04-16,16.0,33.0,3.0
2022-04-17,19.0,40.0,4.0
2022-04-18,41.0,38.0,4.0
2022-04-19,52.5,12.0,3.0
2022-04-20,53.0,24.0,4.0
2022-04-21,56.5,36.0,4.0
2022-04-22,43.0,22.0,4.0
2022-04-23,42.5,18.0,5.0
2022-04-24,34.0,13.0,4.5
2022-04-25,34.5,14.5,5.0
2022-04-26,34.5,16.0,5.0
2022-04-27,38.5,16.0,5.0
2022-04-28,29.0,16.0,5.0
2022-04-29,45.5,19.0,5.0
2022-04-30,34.0,21.0,4.0
2022-05-01,21.0,13.0,3.0
2022-05-02,24.0,7.0,3.0
2022-05-03,39.0,22.0,3.0
2022-05-04,34.0,27.0,4.0
2022-05-05,26.0,28.0,4.0
2022-05-06,31.0,25.0,3.0
2022-05-07,35.5,25.0,4.0
2022-05-08,26.0,25.0,5.0
2022-05-09,21.0,27.0,4.0
2022-05-10,29.5,16.5,4.0
2022-05-11,57.0,10.5,4.0
2022-05-12,68.0,9.0,5.0
2022-05-13,53.0,9.5,6.0
2022-05-14,43.0,5.5,4.0
2022-05-15,20.0,4.0,4.0
2022-05-16,43.0,8.0,3.0
2022-05-17,35.0,14.0,4.0
2022-05-18,38.5,25.0,4.0
2022-05-19,47.0,25.0,4.0
2022-05-20,46.0,30.0,5.0
2022-05-21,44.0,26.0,6.0
2022-05-22,16.0,26.0,3.0
2022-05-23,24.5,14.0,3.0
2022-05-24,33.0,9.0,4.0
2022-05-25,38.5,10.0,4.0
2022-05-26,37.5,12.0,4.0
2022-05-27,58.0,19.0,4.0
2022-05-28,37.0,16.0,4.0
2022-05-29,23.5,13.0,4.0
2022-05-30,43.0,12.5,4.0
2022-05-31,47.5,14.0,4.5
2022-06-01,40.0,18.0,4.0
2022-06-02,33.0,13.0,4.0
2022-06-03,25.5,18.0,4.0
2022-06-04,24.0,19.0,4.0
2022-06-05,18.0,17.0,4.0
2022-06-06,41.0,17.0,4.0
2022-06-07,52.5,13.0,5.0
2022-06-08,60.5,10.0,5.0
2022-06-09,55.5,11.0,5.0
2022-06-10,54.0,10.0,5.0
2022-06-11,56.5,14.0,5.0
2022-06-12,31.0,17.0,4.0
2022-06-13,29.5,16.5,3.0
2022-06-14,52.5,17.0,4.0
2022-06-15,61.0,13.0,5.0
2022-06-16,51.5,12.0,5.0
2022-06-17,31.0,10.5,4.0
2022-06-18,31.5,11.5,4.0
2022-06-19,23.5,15.5,4.0
2022-06-20,28.0,18.0,4.0
2022-06-21,29.5,15.0,6.0
2022-06-22,32.5,11.0,5.0
2022-06-23,39.5,9.0,5.5
2022-06-24,40.0,10.0,6.0
2022-06-25,41.5,9.0,5.0
2022-06-26,31.0,6.0,5.0
2022-06-27,37.5,7.0,5.0
2022-06-28,40.5,8.0,5.0
2022-06-29,33.5,8.0,5.0
2022-06-30,33.5,9.0,4.0
2022-07-01,10.0,8.0,4.0
2022-07-02,6.0,12.0,4.0
2022-07-03,12.0,23.0,4.0
2022-07-04,18.0,24.0,5.0
2022-07-05,39.0,20.0,4.0
2022-07-06,50.0,15.0,4.0
2022-07-07,42.0,14.0,4.0
2022-07-08,27.0,9.0,5.0
2022-07-09,23.0,8.0,5.0
2022-07-10,21.5,8.0,5.0
2022-07-11,36.0,10.0,5.0
2022-07-12,35.0,8.0,6.0
2022-07-13,37.5,8.0,6.0
2022-07-14,42.5,9.0,5.0
2022-07-15,37.0,9.5,6.0
2022-07-16,28.0,14.0,4.0
2022-07-17,19.0,17.0,4.0
2022-07-18,26.5,18.0,4.0
2022-07-19,29.0,13.5,5.0
2022-07-20,25.0,8.0,5.0
2022-07-21,35.0,11.0,5.0
2022-07-22,46.5,18.0,6.0
2022-07-23,41.0,14.5,5.5
2022-07-24,37.0,18.0,6.0
2022-07-25,40.5,24.0,5.0
2022-07-26,39.0,14.0,6.5
2022-07-27,40.0,10.0,6.0
2022-07-28,37.5,18.0,6.0
2022-07-29,47.5,27.0,6.0
2022-07-30,88.0,31.5,6.0
2022-07-31,58.0,40.5,6.0
2022-08-01,41.5,12.5,6.0
2022-08-02,46.5,10.0,6.0
2022-08-03,51.0,15.0,5.0
2022-08-04,50.0,11.0,5.0
2022-08-05,56.0,7.5,6.0
2022-08-06,40.0,10.0,6.0
2022-08-07,19.5,10.0,5.0
2022-08-08,30.0,12.0,5.0
2022-08-09,21.0,9.0,5.0
2022-08-10,18.0,12.0,4.0
2022-08-11,33.0,10.0,4.0
2022-08-12,64.5,9.5,5.0
2022-08-13,58.0,12.0,5.0
2022-08-14,50.5,13.0,5.0
2022-08-15,51.0,12.0,5.0
2022-08-16,40.5,9.5,5.0
2022-08-17,32.5,7.0,5.0
2022-08-18,42.0,7.0,5.0
2022-08-19,35.5,7.0,5.0
2022-08-20,27.0,8.5,4.0
2022-08-21,24.0,10.0,4.0
2022-08-22,39.0,16.0,4.0
2022-08-23,47.0,33.0,6.0
2022-08-24,31.0,25.0,4.0
2022-08-25,20.0,13.0,3.0
2022-08-26,36.0,15.0,4.0
2022-08-27,51.5,21.0,5.0
2022-08-28,39.5,28.0,6.0
2022-08-29,33.5,19.5,3.0
2022-08-30,58.0,19.5,5.0
2022-08-31,64.0,36.0,5.0
2022-09-01,55.0,26.0,4.0
2022-09-02,38.5,22.0,3.0
2022-09-03,38.0,34.0,5.0
2022-09-04,33.0,25.0,4.0
2022-09-05,48.0,37.0,6.0
2022-09-06,46.5,37.5,6.0
2022-09-07,26.5,22.0,3.0
2022-09-08,27.0,27.0,3.0
2022-09-09,49.5,37.0,5.0
2022-09-10,34.0,47.0,4.0
2022-09-11,35.0,46.5,5.0
2022-09-12,53.0,55.0,6.5
2022-09-13,71.0,53.0,7.0
2022-09-14,58.5,46.0,6.0
2022-09-15,63.5,41.0,6.0
2022-09-16,60.0,61.0,7.0
2022-09-17,51.0,50.0,5.0
2022-09-18,36.5,43.0,5.0
2022-09-19,53.5,31.0,4.0
2022-09-20,34.5,36.0,3.0
2022-09-21,22.5,39.0,3.0
2022-09-22,25.5,32.0,3.0
2022-09-23,42.0,34.0,4.0
2022-09-24,23.0,35.5,3.0
2022-09-25,22.0,43.0,3.0
2022-09-26,24.5,29.0,4.0
2022-09-27,20.0,22.0,3.0
2022-09-28,20.0,18.0,3.0
2022-09-29,26.0,18.0,3.0
2022-09-30,40.5,9.0,2.0
2022-10-01,25.5,12.0,2.0
2022-10-02,16.5,14.0,2.5
2022-10-03,30.0,12.0,3.0
2022-10-04,36.5,19.0,3.0
2022-10-05,35.0,25.0,4.0
2022-10-06,24.0,20.0,3.0
2022-10-07,26.5,18.0,3.0
2022-10-08,26.5,22.0,3.0
2022-10-09,25.0,32.0,4.0
2022-10-10,32.0,28.5,3.5
2022-10-11,45.5,37.5,5.0
2022-10-12,58.5,34.5,5.0
2022-10-13,48.0,31.0,5.0
2022-10-14,39.5,35.0,4.0
2022-10-15,49.0,35.0,4.0
2022-10-16,33.0,38.0,5.0
2022-10-17,30.0,40.0,5.0
2022-10-18,29.5,39.0,3.0
2022-10-19,47.5,30.0,4.0
2022-10-20,28.5,32.0,3.0
2022-10-21,33.5,30.0,3.0
2022-10-22,51.5,28.0,5.0
2022-10-23,34.0,29.0,4.5
